gender,SeniorCitizen,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No_phone_service,MultipleLines_Yes,InternetService_Fiber_optic,InternetService_No,OnlineSecurity_No_internet_service,OnlineSecurity_Yes,OnlineBackup_No_internet_service,OnlineBackup_Yes,DeviceProtection_No_internet_service,DeviceProtection_Yes,TechSupport_No_internet_service,TechSupport_Yes,StreamingTV_No_internet_service,StreamingTV_Yes,StreamingMovies_No_internet_service,StreamingMovies_Yes,Contract_One_year,Contract_Two_year,PaymentMethod_Credit_card__automatic_,PaymentMethod_Electronic_check,PaymentMethod_Mailed_check
1,0,0,0.027777777777777776,1,0,0.016442451420029924,0.0017193630279252253,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0.125,1,1,0.5037369207772796,0.06635702746365106,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
1,0,0,0.4444444444444444,1,1,0.894369706028899,0.3939649203784907,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False
0,1,0,0.2361111111111111,1,1,0.7389138016940707,0.1841564735748904,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0.38888888888888884,1,0,0.404583956153463,0.1887433648742211,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1,0,1,0.2638888888888889,1,0,0.017937219730941728,0.04253404108008309,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,0.6666666666666666,1,1,0.7683109118086697,0.5318543734133395,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,0,0,0.013888888888888888,1,0,0.31439960139511713,0.003594507269789984,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1.0,0,0,0.37120079720976584,0.4455631202400185,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False
0,0,0,0.09722222222222221,1,0,0.44245142002989535,0.04609969997692131,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
0,0,1,0.09722222222222221,1,0,0.02242152466367714,0.013299099930763905,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,1,1,0.861111111111111,1,1,0.7742899850523169,0.6924244172628664,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
0,0,0,0.9305555555555555,1,0,0.47085201793721987,0.4966593584121856,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True
1,0,0,0.9583333333333333,0,1,0.41504733432984553,0.4797945995845834,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False
1,0,1,0.29166666666666663,1,0,0.06278026905829598,0.051736672051696284,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,0.9305555555555555,0,0,0.35675137020428505,0.4160108469882298,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
1,0,0,0.3472222222222222,1,0,0.0219232685600399,0.06031617816755135,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0.125,1,0,0.7309417040358744,0.09773828756058159,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
0,1,0,0.013888888888888888,0,1,0.17987045341305438,0.0020366951303946463,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0.08333333333333333,1,0,0.4235176880916791,0.04561504731133165,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1,0,0,0.18055555555555555,1,1,0.5156950672645741,0.10534848834525734,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0.041666666666666664,1,0,0.01544593921275536,0.004523424878836834,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,0.6527777777777778,1,0,0.02142501245640263,0.11472997922917148,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0,1,1.0,1,0,0.4818136522172397,0.5471382414031849,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False
0,0,1,0.986111111111111,1,0,0.8181365221723967,0.8091218555273483,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,0.4305555555555555,0,0,0.16940707523667167,0.12216708977613663,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1,0.1111111111111111,1,0,0.011958146487294513,0.012254788829909994,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,0.5,1,1,0.8734429496761335,0.44029540733902606,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False
1,0,0,0.027777777777777776,1,1,0.3657199800697559,0.010910454650357719,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0.40277777777777773,1,1,0.7992027902341804,0.3363027925225017,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
0,0,0,0.125,0,1,0.3024414549078226,0.04885760443111009,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,1,0.40277777777777773,1,0,0.8186347782760338,0.3244461112393261,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False
0,0,0,0.986111111111111,0,0,0.3971101145989039,0.4762404800369259,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,0.25,1,1,0.6203288490284007,0.16537041310870068,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0.861111111111111,1,0,0.6238166417538615,0.5731710131548581,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True
1,0,1,0.013888888888888888,0,1,0.06278026905829598,0.0006808216016616661,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0.9027777777777777,1,1,0.6387643248629796,0.5996192014770367,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False
0,0,0,0.3055555555555555,1,0,0.4668659691081216,0.16420493884144935,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
1,0,0,1.0,1,0,0.868958644743398,0.8726863604892684,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
1,0,1,0.3055555555555555,1,1,0.4892874937717988,0.17600392337872145,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False
1,0,0,0.875,1,1,0.8470353761833583,0.7597738287560581,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0.027777777777777776,1,1,0.014947683109118093,0.0017193630279252253,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,0,1,0.7916666666666666,1,1,0.5151968111609367,0.4493999538426033,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
1,0,0,0.5138888888888888,1,1,0.8579970104633782,0.4337872144011078,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False
0,0,0,0.09722222222222221,0,1,0.21624314897857502,0.031675513501038546,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1,0,0,0.013888888888888888,1,0,0.01544593921275536,0.00013270251557812116,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,0,0.041666666666666664,1,1,0.4668659691081216,0.022051696284329566,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,0,1,0.41666666666666663,1,0,0.47732934728450427,0.21978998384491116,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,0,0,0.986111111111111,1,1,0.85401096163428,0.8531560120009232,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False
1,0,1,0.5555555555555556,1,1,0.0199302441454908,0.0838333717978306,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,0,1,0.9305555555555555,1,1,0.8530144494270054,0.8100911608585276,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False
1,0,0,0.3472222222222222,1,1,0.025411061285500774,0.054967689822294025,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,1,0,0.625,1,0,0.06278026905829598,0.1333429494576506,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0,1,0.3055555555555555,1,1,0.5092177379172895,0.17071313177936767,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False
1,1,0,0.41666666666666663,1,0,0.5929247633283509,0.2691726286637433,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0.027777777777777776,1,0,0.01096163428001995,0.0010096930533117932,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0.1111111111111111,1,1,0.7603388141504734,0.08325640433879529,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0.08333333333333333,1,1,0.7110114598903837,0.061602815601200095,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0.06944444444444445,1,1,0.8181365221723967,0.05714285714285715,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0.013888888888888888,1,0,0.012954658694569021,0.00010385414262635562,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0.625,1,0,0.9456900847035375,0.5785195015001154,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True
1,0,0,0.3055555555555555,0,1,0.2526158445440957,0.10210016155088854,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False
1,0,0,0.6944444444444444,1,0,0.06477329347284505,0.1357546734364182,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,0.9722222222222222,0,1,0.2610861983059293,0.35072120932379414,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
1,1,0,0.06944444444444445,0,0,0.26905829596412556,0.022611354719593815,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False
1,0,1,1.0,0,0,0.3039362232187345,0.40482344795753517,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True
0,1,0,0.4861111111111111,1,0,0.833582461385152,0.3962324024924994,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
1,0,0,0.4583333333333333,1,0,0.7259591429995018,0.3398626817447496,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0.125,1,1,0.5764823119083209,0.07685783521809371,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0.013888888888888888,1,0,0.2590931738913802,0.0029540733902607887,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0.875,1,1,0.7732934728450424,0.7028559889222248,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False
0,0,0,0.09722222222222221,1,1,0.6168410563029397,0.058608354488806844,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,1,0,1.0,1,1,0.9591429995017441,0.9595141933994924,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,1,1.0,1,1,0.955655206776283,0.9277348257558274,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,1,0.8472222222222222,1,0,0.6945690084703537,0.6355815831987076,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1,0,1,0.9305555555555555,1,1,0.866965620328849,0.8043676436648973,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
1,0,1,0.986111111111111,1,1,0.5226706527154957,0.5717285945072698,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False
1,0,1,1.0,1,0,0.014947683109118093,0.17434225709669976,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,0.18055555555555555,1,1,0.8166417538614849,0.15463304869605354,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0.861111111111111,1,1,0.9207772795216741,0.7872317101315486,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
1,0,0,0.1388888888888889,0,0,0.17289486796213258,0.04281098546042004,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
1,0,1,0.2222222222222222,1,0,0.45690084703537626,0.11599353796445881,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
0,0,0,0.08333333333333333,0,0,0.2650722471350274,0.03229863835679668,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
1,0,1,0.5416666666666666,1,0,0.06776283009466869,0.11183360258481423,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0.027777777777777776,1,1,0.30543099152964626,0.008342949457650586,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,0.16666666666666666,1,1,0.06975585450921776,0.03394876528963767,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,1,0,0.8055555555555555,1,1,0.9013452914798207,0.7233383337179783,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
1,0,0,0.2361111111111111,1,0,0.007473841554559046,0.03746249711516271,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0.15277777777777776,1,1,0.5789735924265073,0.09452457881375492,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0.25,1,1,0.6696562032884903,0.18263327948303718,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,0,1,0.6527777777777778,1,0,0.7140009965122073,0.47523655665820447,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0.6388888888888888,1,0,0.007972097658196342,0.10262520193861066,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0.125,1,1,0.8061783756851022,0.10384837295176552,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
0,0,0,0.7083333333333333,1,0,0.0707523667164923,0.14567851373182553,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,0,0.5138888888888888,1,1,0.8804185351270554,0.4659531502423263,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
1,0,1,1.0,1,0,0.367713004484305,0.45751211631663974,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,1,1.0,1,0,0.06676631788739415,0.21221440110777753,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,1,0,0.40277777777777773,1,1,0.7578475336322871,0.3040445418878375,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,1,0.7638888888888888,1,1,0.7174887892376682,0.5862393261020078,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
0,0,0,0.8055555555555555,1,1,0.6567015445939213,0.5651511654742672,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,0.6944444444444444,1,1,0.6387643248629796,0.4800715439649204,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False
0,0,0,0.2361111111111111,1,1,0.5680119581464874,0.1504442649434572,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
1,0,1,0.611111111111111,1,0,0.0219232685600399,0.10468497576736673,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,0,0.2361111111111111,1,1,0.5181863477827604,0.13792407108239096,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0.15277777777777776,1,1,0.6088689586447434,0.08964343411031618,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0.5833333333333333,1,0,0.3602391629297459,0.281127394414955,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0.4583333333333333,1,1,0.763328350772297,0.34495153473344103,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
1,1,0,0.2222222222222222,1,1,0.5585450921773792,0.14338218324486499,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0.05555555555555555,1,0,0.009965122072745414,0.00860835448880683,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0.41666666666666663,1,1,0.7543597409068261,0.32144588045234246,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
1,0,1,0.2361111111111111,1,1,0.317887394120578,0.0955458112162474,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0.6388888888888888,1,1,0.8649725959143001,0.5543561043157166,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
1,0,0,0.4305555555555555,1,1,0.8475336322869956,0.35167897530579273,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
0,0,1,0.125,1,0,0.018435475834578996,0.01771867066697438,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,0.5694444444444444,1,1,0.698555057299452,0.4184456496653589,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,0,0.19444444444444442,1,1,0.6183358246138516,0.1215324255711978,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0.3333333333333333,1,1,0.5680119581464874,0.1995211170090007,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0.9722222222222222,1,1,0.8066766317887394,0.7991807062081698,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False
1,0,0,0.29166666666666663,1,1,0.9247633283507725,0.26520886222017076,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,1,0,0.7222222222222222,1,1,0.8779272546088691,0.6465555042695592,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
0,0,0,0.2777777777777778,1,0,0.01943198804185356,0.04319755365797369,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,1,0,0.05555555555555555,1,1,0.8091679123069258,0.037947149780752365,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0.1111111111111111,1,1,0.7533632286995516,0.08710477729056082,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
1,1,0,0.625,1,1,0.800199302441455,0.5200784675744288,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
1,0,0,1.0,1,0,0.008968609865470878,0.16108931456265868,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,1,0.4444444444444444,1,0,0.005480817140009975,0.06867643664897301,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,1.0,1,1,0.7105132037867464,0.7581525501961689,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
0,0,1,0.125,1,0,0.013452914798206289,0.02213824140318486,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,0.20833333333333331,1,0,0.02142501245640263,0.03198130625432726,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,0.06944444444444445,1,1,0.6711509715994022,0.052175167320563126,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0,0,0.013888888888888888,1,1,0.3687095166915795,0.004223401800138472,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0.027777777777777776,1,1,0.29297458893871453,0.008498730671590123,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0.08333333333333333,1,0,0.0059790732436472704,0.010004615739672283,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,0,0,0.9027777777777777,1,1,0.0199302441454908,0.1610489268405262,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,0.013888888888888888,1,0,0.5944195316392626,0.006837064389568427,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0.5972222222222222,1,0,0.678126557050324,0.41030463881837065,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0.7222222222222222,1,1,0.4469357249626309,0.3835275790445419,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
1,1,0,0.7916666666666666,0,1,0.26357747882411564,0.29473228709900756,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0.6666666666666666,0,1,0.11061285500747389,0.16204131087006693,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,1,0,0.2222222222222222,1,1,0.7772795216741406,0.18029079159935382,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0.027777777777777776,1,0,0.6193323368211261,0.01953611816293561,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0.08333333333333333,1,0,0.011459890383657217,0.01219132240941611,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0.05555555555555555,1,1,0.5705032386646738,0.03271982460189246,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0.375,1,0,0.3183856502242153,0.1606912070159243,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0.041666666666666664,1,0,0.5749875435974091,0.027555965843526428,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0.041666666666666664,0,0,0.16641753861484807,0.009496884375721208,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,1,0,0.7777777777777777,1,1,0.7817638266068759,0.6001442418647588,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0.2638888888888889,1,1,0.8789237668161435,0.2210535425801985,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,1,0.5,1,0,0.3512705530642751,0.2216189706900531,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,0,0.013888888888888888,1,1,0.506228201295466,0.005815831987075929,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1.0,1,1,0.016940707523667192,0.15087122086314333,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,0.38888888888888884,1,1,0.7369207772795217,0.2981883221786291,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,1,0.3194444444444444,1,0,0.011958146487294513,0.047063235633510274,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,0.013888888888888888,1,1,0.5166915794718486,0.005936995153473345,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0.4444444444444444,1,0,0.01943198804185356,0.07947149780752366,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,0,0,0.041666666666666664,1,0,0.6567015445939213,0.024953842603277175,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0.041666666666666664,1,1,0.011958146487294513,0.004206092776367413,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,0,0.5972222222222222,1,1,0.7583457897359244,0.4774982690976229,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0.2361111111111111,1,1,0.016940707523667192,0.030083083314101085,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,0.29166666666666663,1,1,0.4170403587443947,0.1430360027694438,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
0,0,0,0.08333333333333333,1,1,0.7085201793721974,0.06398569120701593,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0.9166666666666666,1,1,0.8629795714997509,0.8209612277867528,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
1,0,0,0.5972222222222222,0,1,0.1674140508221226,0.166732056312024,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0,0,1,0.4444444444444444,1,0,0.7095166915794718,0.33267943687976,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,1,0,0.2777777777777778,1,1,0.7588440458395616,0.21703784906531273,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,0,0.5416666666666666,1,1,0.8256103637269557,0.45353681052388645,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,1,0,0.41666666666666663,1,1,0.6103637269556553,0.2707535195015001,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0.3194444444444444,1,1,0.8126557050323867,0.2623990306946688,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False
0,1,0,0.38888888888888884,1,1,0.8744394618834083,0.36160858527579043,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0.027777777777777776,1,1,0.4265072247135028,0.012364412647126701,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,0,1,0.027777777777777776,1,0,0.018933731938216264,0.002475190399261482,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0.6944444444444444,0,1,0.2595914299950175,0.25036348949919224,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
1,0,1,0.18055555555555555,1,1,0.5969108121574489,0.11714170320793908,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0,0,0.9444444444444444,1,0,0.3736920777279522,0.4419570736210478,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1,0,0,0.16666666666666666,1,1,0.30543099152964626,0.0662647126702054,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
